	WGD	Rate	Number of Leaves	n	Method	Distance
5654	No WGD	0.1	20	21	Manhattan NJ	0.0210526315789474
5655	No WGD	0.1	20	21	Manhattan Min. Ev.	0.0969089390142022
5656	No WGD	0.1	20	21	MEDALT	0.485714285714286
5657	No WGD	0.1	20	21	MEDICC2	0.0661654135338346
5658	No WGD	0.1	5	10	Euclidean NJ	0.0
5659	No WGD	0.1	5	10	Euclidean Min. Ev.	0.0
5660	No WGD	0.1	5	10	Manhattan NJ	0.0
5661	No WGD	0.1	5	10	Manhattan Min. Ev.	0.0
5662	No WGD	0.1	5	10	MEDALT	0.3
5663	No WGD	0.1	5	10	MEDICC2	0.0
5664	Low WGD	0.01	100	10	Euclidean NJ	0.17104943147376
5665	Low WGD	0.01	100	10	Euclidean Min. Ev.	0.170539013084982
5666	Low WGD	0.01	100	10	Manhattan NJ	0.168734914307757
5667	Low WGD	0.01	100	10	Manhattan Min. Ev.	0.170539013084982
5668	Low WGD	0.01	100	10	MEDALT	0.211298762529314
5669	Low WGD	0.01	100	10	MEDICC2	0.0239254945902754
5670	No WGD	0.025	15	3	Euclidean NJ	0.0241758241758242
5671	No WGD	0.025	15	3	Euclidean Min. Ev.	0.0241758241758242
5672	No WGD	0.025	15	3	Manhattan NJ	0.0241758241758242
5673	No WGD	0.025	15	3	Manhattan Min. Ev.	0.0241758241758242
5674	No WGD	0.025	15	3	MEDALT	0.450274725274725
5675	No WGD	0.025	15	3	MEDICC2	0.0
5676	Low WGD	0.01	15	10	Euclidean NJ	0.0532967032967033
5677	Low WGD	0.01	15	10	Euclidean Min. Ev.	0.021978021978022
5678	Low WGD	0.01	15	10	Manhattan NJ	0.120879120879121
5679	Low WGD	0.01	15	10	Manhattan Min. Ev.	0.021978021978022
5680	Low WGD	0.01	15	10	MEDALT	0.207967032967033
5681	Low WGD	0.01	15	10	MEDICC2	0.0401098901098901
5682	Low WGD	0.075	3	12	Euclidean NJ	0.0
5683	Low WGD	0.075	3	12	Euclidean Min. Ev.	0.0
5684	Low WGD	0.075	3	12	Manhattan NJ	0.0
5685	Low WGD	0.075	3	12	Manhattan Min. Ev.	0.0
5686	Low WGD	0.075	3	12	MEDALT	0.5
5687	Low WGD	0.075	3	12	MEDICC2	0.0
5688	Low WGD	0.01	20	4	Euclidean NJ	0.0424394319131161
5689	Low WGD	0.01	20	4	Euclidean Min. Ev.	0.0491228070175439
5690	Low WGD	0.01	20	4	Manhattan NJ	0.0384294068504595
5691	Low WGD	0.01	20	4	Manhattan Min. Ev.	0.0491228070175439
5692	Low WGD	0.01	20	4	MEDALT	0.291645781119465
5693	Low WGD	0.01	20	4	MEDICC2	0.0541353383458647
5694	Low WGD	0.05	250	1	Euclidean NJ	0.106405668426179
5695	Low WGD	0.05	250	1	Euclidean Min. Ev.	0.0922771223694418
5696	Low WGD	0.05	250	1	Manhattan NJ	0.0676728701207606
5697	Low WGD	0.05	250	1	Manhattan Min. Ev.	0.0922771223694418
5698	Low WGD	0.05	250	1	MEDALT	0.474443768648685
5699	Low WGD	0.05	250	1	MEDICC2	0.0625981546027317
5700	High WGD	0.025	10	23	Euclidean NJ	0.133333333333333
5701	High WGD	0.025	10	23	Euclidean Min. Ev.	0.133333333333333
5702	High WGD	0.025	10	23	Manhattan NJ	0.0
5703	High WGD	0.025	10	23	Manhattan Min. Ev.	0.133333333333333
5704	High WGD	0.025	10	23	MEDALT	0.187878787878788
5705	High WGD	0.025	10	23	MEDICC2	0.0
5706	No WGD	0.1	10	21	Euclidean NJ	0.0
5707	No WGD	0.1	10	21	Euclidean Min. Ev.	0.0
5708	No WGD	0.1	10	21	Manhattan NJ	0.0
5709	No WGD	0.1	10	21	Manhattan Min. Ev.	0.0
5710	No WGD	0.1	10	21	MEDALT	0.445454545454545
5711	No WGD	0.1	10	21	MEDICC2	0.0
5712	Low WGD	0.1	5	20	Euclidean NJ	0.0
5713	Low WGD	0.1	5	20	Euclidean Min. Ev.	0.0
5714	Low WGD	0.1	5	20	Manhattan NJ	0.0
5715	Low WGD	0.1	5	20	Manhattan Min. Ev.	0.0
5716	Low WGD	0.1	5	20	MEDALT	0.5
5717	Low WGD	0.1	5	20	MEDICC2	0.0
5718	Low WGD	0.05	5	5	Euclidean NJ	0.0
5719	Low WGD	0.05	5	5	Euclidean Min. Ev.	0.0
5720	Low WGD	0.05	5	5	Manhattan NJ	0.0
5721	Low WGD	0.05	5	5	Manhattan Min. Ev.	0.0
5722	Low WGD	0.05	5	5	MEDALT	0.5
5723	Low WGD	0.05	5	5	MEDICC2	0.0
5724	Low WGD	0.01	10	13	Euclidean NJ	0.175757575757576
5725	Low WGD	0.01	10	13	Euclidean Min. Ev.	0.2
5726	Low WGD	0.01	10	13	Manhattan NJ	0.2
5727	Low WGD	0.01	10	13	Manhattan Min. Ev.	0.2
5728	Low WGD	0.01	10	13	MEDALT	0.145454545454545
5729	Low WGD	0.01	10	13	MEDICC2	0.145454545454545
5730	Low WGD	0.05	10	16	Euclidean NJ	0.0424242424242424
5731	Low WGD	0.05	10	16	Euclidean Min. Ev.	0.0666666666666667
5732	Low WGD	0.05	10	16	Manhattan NJ	0.0
5733	Low WGD	0.05	10	16	Manhattan Min. Ev.	0.0666666666666667
5734	Low WGD	0.05	10	16	MEDALT	0.360606060606061
5735	Low WGD	0.05	10	16	MEDICC2	0.0
5736	No WGD	0.075	10	20	Euclidean NJ	0.0424242424242424
5737	No WGD	0.075	10	20	Euclidean Min. Ev.	0.0666666666666667
5738	No WGD	0.075	10	20	Manhattan NJ	0.0
5739	No WGD	0.075	10	20	Manhattan Min. Ev.	0.0666666666666667
5740	No WGD	0.075	10	20	MEDALT	0.383333333333333
5741	No WGD	0.075	10	20	MEDICC2	0.0
5742	High WGD	0.05	20	15	Euclidean NJ	0.114285714285714
5743	High WGD	0.05	20	15	Euclidean Min. Ev.	0.117293233082707
5744	High WGD	0.05	20	15	Manhattan NJ	0.0210526315789474
5745	High WGD	0.05	20	15	Manhattan Min. Ev.	0.117293233082707
5746	High WGD	0.05	20	15	MEDALT	0.380952380952381
5747	High WGD	0.05	20	15	MEDICC2	0.0130325814536341
5748	Low WGD	0.1	10	23	Euclidean NJ	0.224242424242424
5749	Low WGD	0.1	10	23	Euclidean Min. Ev.	0.224242424242424
5750	Low WGD	0.1	10	23	Manhattan NJ	0.206060606060606
5751	Low WGD	0.1	10	23	Manhattan Min. Ev.	0.224242424242424
5752	Low WGD	0.1	10	23	MEDALT	0.5
5753	Low WGD	0.1	10	23	MEDICC2	0.0606060606060606
5754	Low WGD	0.1	3	16	Euclidean NJ	0.0
5755	Low WGD	0.1	3	16	Euclidean Min. Ev.	0.0
5756	Low WGD	0.1	3	16	Manhattan NJ	0.0
5757	Low WGD	0.1	3	16	Manhattan Min. Ev.	0.0
5758	Low WGD	0.1	3	16	MEDALT	0.5
5759	Low WGD	0.1	3	16	MEDICC2	0.0
5760	No WGD	0.1	5	16	Euclidean NJ	0.0
5761	No WGD	0.1	5	16	Euclidean Min. Ev.	0.0
5762	No WGD	0.1	5	16	Manhattan NJ	0.0
5763	No WGD	0.1	5	16	Manhattan Min. Ev.	0.0
5764	No WGD	0.1	5	16	MEDALT	0.5
5765	No WGD	0.1	5	16	MEDICC2	0.0
5766	High WGD	0.1	5	23	Euclidean NJ	0.0
5767	High WGD	0.1	5	23	Euclidean Min. Ev.	0.0
5768	High WGD	0.1	5	23	Manhattan NJ	0.0
5769	High WGD	0.1	5	23	Manhattan Min. Ev.	0.0
5770	High WGD	0.1	5	23	MEDALT	0.5
5771	High WGD	0.1	5	23	MEDICC2	0.0
5772	Low WGD	0.025	100	1	Euclidean NJ	0.121422999442801
5773	Low WGD	0.025	100	1	Euclidean Min. Ev.	0.107790370873822
5774	Low WGD	0.025	100	1	Manhattan NJ	0.0029748280950544
5775	Low WGD	0.025	100	1	Manhattan Min. Ev.	0.107790370873822
5776	Low WGD	0.025	100	1	MEDALT	0.260864208869867
5777	Low WGD	0.025	100	1	MEDICC2	0.0021763809033964
5778	No WGD	0.075	5	7	Euclidean NJ	0.0
5779	No WGD	0.075	5	7	Euclidean Min. Ev.	0.0
5780	No WGD	0.075	5	7	Manhattan NJ	0.0
5781	No WGD	0.075	5	7	Manhattan Min. Ev.	0.0
5782	No WGD	0.075	5	7	MEDALT	0.5
5783	No WGD	0.075	5	7	MEDICC2	0.0
5784	High WGD	0.05	10	23	Euclidean NJ	0.0424242424242424
5785	High WGD	0.05	10	23	Euclidean Min. Ev.	0.0424242424242424
5786	High WGD	0.05	10	23	Manhattan NJ	0.0424242424242424
5787	High WGD	0.05	10	23	Manhattan Min. Ev.	0.0424242424242424
5788	High WGD	0.05	10	23	MEDALT	0.177272727272727
5789	High WGD	0.05	10	23	MEDICC2	0.0242424242424242
5790	High WGD	0.01	20	2	Euclidean NJ	0.133667502088555
5791	High WGD	0.01	20	2	Euclidean Min. Ev.	0.130659983291562
5792	High WGD	0.01	20	2	Manhattan NJ	0.089891395154553
5793	High WGD	0.01	20	2	Manhattan Min. Ev.	0.130659983291562
5794	High WGD	0.01	20	2	MEDALT	0.151127819548872
5795	High WGD	0.01	20	2	MEDICC2	0.0417710944026733
5796	High WGD	0.075	15	13	Euclidean NJ	0.043956043956044
5797	High WGD	0.075	15	13	Euclidean Min. Ev.	0.043956043956044
5798	High WGD	0.075	15	13	Manhattan NJ	0.021978021978022
5799	High WGD	0.075	15	13	Manhattan Min. Ev.	0.043956043956044
5800	High WGD	0.075	15	13	MEDALT	0.432142857142857
5801	High WGD	0.075	15	13	MEDICC2	0.0
5802	Low WGD	0.01	20	12	Euclidean NJ	0.0521303258145363
5803	Low WGD	0.01	20	12	Euclidean Min. Ev.	0.103258145363409
5804	Low WGD	0.01	20	12	Manhattan NJ	0.0421052631578947
5805	Low WGD	0.01	20	12	Manhattan Min. Ev.	0.103258145363409
5806	Low WGD	0.01	20	12	MEDALT	0.119298245614035
5807	Low WGD	0.01	20	12	MEDICC2	0.0217209690893901
5808	Low WGD	0.05	20	14	Euclidean NJ	0.0401002506265664
5809	Low WGD	0.05	20	14	Euclidean Min. Ev.	0.0401002506265664
5810	Low WGD	0.05	20	14	Manhattan NJ	0.0
5811	Low WGD	0.05	20	14	Manhattan Min. Ev.	0.0401002506265664
5812	Low WGD	0.05	20	14	MEDALT	0.471512113617377
5813	Low WGD	0.05	20	14	MEDICC2	0.0
5814	High WGD	0.025	15	0	Euclidean NJ	0.0071428571428571
5815	High WGD	0.025	15	0	Euclidean Min. Ev.	0.0071428571428571
5816	High WGD	0.025	15	0	Manhattan NJ	0.0291208791208791
5817	High WGD	0.025	15	0	Manhattan Min. Ev.	0.0071428571428571
5818	High WGD	0.025	15	0	MEDALT	0.27967032967033
5819	High WGD	0.025	15	0	MEDICC2	0.0
5820	No WGD	0.1	3	16	Euclidean NJ	0.0
5821	No WGD	0.1	3	16	Euclidean Min. Ev.	0.0
5822	No WGD	0.1	3	16	Manhattan NJ	0.0
5823	No WGD	0.1	3	16	Manhattan Min. Ev.	0.0
5824	No WGD	0.1	3	16	MEDALT	0.5
5825	No WGD	0.1	3	16	MEDICC2	0.0
5826	Low WGD	0.1	5	13	Euclidean NJ	0.266666666666667
5827	Low WGD	0.1	5	13	Euclidean Min. Ev.	0.0
5828	Low WGD	0.1	5	13	Manhattan NJ	0.0
5829	Low WGD	0.1	5	13	Manhattan Min. Ev.	0.0
5830	Low WGD	0.1	5	13	MEDALT	0.5
5831	Low WGD	0.1	5	13	MEDICC2	0.0
5832	High WGD	0.1	5	24	Euclidean NJ	0.0
5833	High WGD	0.1	5	24	Euclidean Min. Ev.	0.0
5834	High WGD	0.1	5	24	Manhattan NJ	0.0
5835	High WGD	0.1	5	24	Manhattan Min. Ev.	0.0
5836	High WGD	0.1	5	24	MEDALT	0.5
5837	High WGD	0.1	5	24	MEDICC2	0.0
5838	Low WGD	0.05	250	2	Euclidean NJ	0.0598860802418
5839	Low WGD	0.05	250	2	Euclidean Min. Ev.	0.0565947388061435
5840	Low WGD	0.05	250	2	Manhattan NJ	0.0425340069957248
5841	Low WGD	0.05	250	2	Manhattan Min. Ev.	0.0565947388061435
5842	Low WGD	0.05	250	2	MEDALT	0.431248119066679
5843	Low WGD	0.05	250	2	MEDICC2	0.0028703096668901
5844	High WGD	0.025	10	21	Euclidean NJ	0.151515151515152
5845	High WGD	0.025	10	21	Euclidean Min. Ev.	0.151515151515152
5846	High WGD	0.025	10	21	Manhattan NJ	0.151515151515152
5847	High WGD	0.025	10	21	Manhattan Min. Ev.	0.151515151515152
5848	High WGD	0.025	10	21	MEDALT	0.310606060606061
5849	High WGD	0.025	10	21	MEDICC2	0.0
5850	Low WGD	0.1	5	18	Euclidean NJ	0.0
5851	Low WGD	0.1	5	18	Euclidean Min. Ev.	0.0
5852	Low WGD	0.1	5	18	Manhattan NJ	0.0
5853	Low WGD	0.1	5	18	Manhattan Min. Ev.	0.0
5854	Low WGD	0.1	5	18	MEDALT	0.5
5855	Low WGD	0.1	5	18	MEDICC2	0.0
5856	High WGD	0.05	3	8	Euclidean NJ	0
5857	High WGD	0.05	3	8	Euclidean Min. Ev.	0
5858	High WGD	0.05	3	8	Manhattan NJ	0
5859	High WGD	0.05	3	8	Manhattan Min. Ev.	0
5860	High WGD	0.05	3	8	MEDALT	0
5861	High WGD	0.05	3	8	MEDICC2	0
5862	No WGD	0.025	10	4	Euclidean NJ	0.0242424242424242
5863	No WGD	0.025	10	4	Euclidean Min. Ev.	0.0242424242424242
5864	No WGD	0.025	10	4	Manhattan NJ	0.0
5865	No WGD	0.025	10	4	Manhattan Min. Ev.	0.0242424242424242
5866	No WGD	0.025	10	4	MEDALT	0.177272727272727
5867	No WGD	0.025	10	4	MEDICC2	0.0545454545454545
5868	Low WGD	0.05	50	3	Euclidean NJ	0.0563185274109644
5869	Low WGD	0.05	50	3	Euclidean Min. Ev.	0.0729571828731493
5870	Low WGD	0.05	50	3	Manhattan NJ	0.000376150460184
5871	Low WGD	0.05	50	3	Manhattan Min. Ev.	0.0729571828731493
5872	Low WGD	0.05	50	3	MEDALT	0.413609443777511
5873	Low WGD	0.05	50	3	MEDICC2	0.0053541416566626
5874	Low WGD	0.025	50	24	Euclidean NJ	0.0139015606242497
5875	Low WGD	0.025	50	24	Euclidean Min. Ev.	0.0135174069627851
5876	Low WGD	0.025	50	24	Manhattan NJ	0.0009283713485394
5877	Low WGD	0.025	50	24	Manhattan Min. Ev.	0.0135174069627851
5878	Low WGD	0.025	50	24	MEDALT	0.202991196478591
5879	Low WGD	0.025	50	24	MEDICC2	0.0027130852340936
5880	High WGD	0.075	5	20	Euclidean NJ	0.266666666666667
5881	High WGD	0.075	5	20	Euclidean Min. Ev.	0.266666666666667
5882	High WGD	0.075	5	20	Manhattan NJ	0.0
5883	High WGD	0.075	5	20	Manhattan Min. Ev.	0.266666666666667
5884	High WGD	0.075	5	20	MEDALT	0.5
5885	High WGD	0.075	5	20	MEDICC2	0.0
5886	High WGD	0.1	20	6	Euclidean NJ	0.0641604010025063
5887	High WGD	0.1	20	6	Euclidean Min. Ev.	0.0691729323308271
5888	High WGD	0.1	20	6	Manhattan NJ	0.0611528822055138
5889	High WGD	0.1	20	6	Manhattan Min. Ev.	0.0691729323308271
5890	High WGD	0.1	20	6	MEDALT	0.278696741854637
5891	High WGD	0.1	20	6	MEDICC2	0.0882205513784461
5892	Low WGD	0.025	10	16	Euclidean NJ	0.0666666666666667
5893	Low WGD	0.025	10	16	Euclidean Min. Ev.	0.0666666666666667
5894	Low WGD	0.025	10	16	Manhattan NJ	0.0
5895	Low WGD	0.025	10	16	Manhattan Min. Ev.	0.0666666666666667
5896	Low WGD	0.025	10	16	MEDALT	0.207575757575758
5897	Low WGD	0.025	10	16	MEDICC2	0.266666666666667
5898	Low WGD	0.01	10	3	Euclidean NJ	0.206060606060606
5899	Low WGD	0.01	10	3	Euclidean Min. Ev.	0.151515151515152
5900	Low WGD	0.01	10	3	Manhattan NJ	0.206060606060606
5901	Low WGD	0.01	10	3	Manhattan Min. Ev.	0.151515151515152
5902	Low WGD	0.01	10	3	MEDALT	0.16969696969697
5903	Low WGD	0.01	10	3	MEDICC2	0.206060606060606
5904	Low WGD	0.025	100	18	Euclidean NJ	0.0280918704115309
5905	Low WGD	0.025	100	18	Euclidean Min. Ev.	0.109773997807944
5906	Low WGD	0.025	100	18	Manhattan NJ	0.0106257156327878
5907	Low WGD	0.025	100	18	Manhattan Min. Ev.	0.109773997807944
5908	Low WGD	0.025	100	18	MEDALT	0.312673512249184
5909	Low WGD	0.025	100	18	MEDICC2	0.0140845104918655
5910	No WGD	0.075	10	5	Euclidean NJ	0.0242424242424242
5911	No WGD	0.075	10	5	Euclidean Min. Ev.	0.0242424242424242
5912	No WGD	0.075	10	5	Manhattan NJ	0.0242424242424242
5913	No WGD	0.075	10	5	Manhattan Min. Ev.	0.0242424242424242
5914	No WGD	0.075	10	5	MEDALT	0.360606060606061
5915	No WGD	0.075	10	5	MEDICC2	0.0
5916	Low WGD	0.05	100	19	Euclidean NJ	0.0670916071198957
5917	Low WGD	0.05	100	19	Euclidean Min. Ev.	0.0562106822927191
5918	Low WGD	0.05	100	19	Manhattan NJ	0.0204294715185804
5919	Low WGD	0.05	100	19	Manhattan Min. Ev.	0.0562106822927191
5920	Low WGD	0.05	100	19	MEDALT	0.473680388447008
5921	Low WGD	0.05	100	19	MEDICC2	0.0095225849115523
5922	High WGD	0.01	15	20	Euclidean NJ	0.0395604395604396
5923	High WGD	0.01	15	20	Euclidean Min. Ev.	0.0395604395604396
5924	High WGD	0.01	15	20	Manhattan NJ	0.0395604395604396
5925	High WGD	0.01	15	20	Manhattan Min. Ev.	0.0395604395604396
5926	High WGD	0.01	15	20	MEDALT	0.336813186813187
5927	High WGD	0.01	15	20	MEDICC2	0.0395604395604396
5928	No WGD	0.075	20	2	Euclidean NJ	0.037593984962406
5929	No WGD	0.075	20	2	Euclidean Min. Ev.	0.037593984962406
5930	No WGD	0.075	20	2	Manhattan NJ	0.008688387635756
5931	No WGD	0.075	20	2	Manhattan Min. Ev.	0.037593984962406
5932	No WGD	0.075	20	2	MEDALT	0.431495405179616
5933	No WGD	0.075	20	2	MEDICC2	0.0
5934	No WGD	0.05	15	15	Euclidean NJ	0.0351648351648352
5935	No WGD	0.05	15	15	Euclidean Min. Ev.	0.0351648351648352
5936	No WGD	0.05	15	15	Manhattan NJ	0.0351648351648352
5937	No WGD	0.05	15	15	Manhattan Min. Ev.	0.0351648351648352
5938	No WGD	0.05	15	15	MEDALT	0.450274725274725
5939	No WGD	0.05	15	15	MEDICC2	0.0351648351648352
5940	Low WGD	0.1	10	18	Euclidean NJ	0.0484848484848485
5941	Low WGD	0.1	10	18	Euclidean Min. Ev.	0.0484848484848485
5942	Low WGD	0.1	10	18	Manhattan NJ	0.16969696969697
5943	Low WGD	0.1	10	18	Manhattan Min. Ev.	0.0484848484848485
5944	Low WGD	0.1	10	18	MEDALT	0.5
5945	Low WGD	0.1	10	18	MEDICC2	0.115151515151515
5946	Low WGD	0.075	15	0	Euclidean NJ	0.071978021978022
5947	Low WGD	0.075	15	0	Euclidean Min. Ev.	0.071978021978022
5948	Low WGD	0.075	15	0	Manhattan NJ	0.0576923076923077
5949	Low WGD	0.075	15	0	Manhattan Min. Ev.	0.071978021978022
5950	Low WGD	0.075	15	0	MEDALT	0.300824175824176
5951	Low WGD	0.075	15	0	MEDICC2	0.0576923076923077
5952	No WGD	0.05	10	18	Euclidean NJ	0.0
5953	No WGD	0.05	10	18	Euclidean Min. Ev.	0.0
5954	No WGD	0.05	10	18	Manhattan NJ	0.0
5955	No WGD	0.05	10	18	Manhattan Min. Ev.	0.0
5956	No WGD	0.05	10	18	MEDALT	0.277272727272727
5957	No WGD	0.05	10	18	MEDICC2	0.0
5958	No WGD	0.025	20	20	Euclidean NJ	0.0130325814536341
5959	No WGD	0.025	20	20	Euclidean Min. Ev.	0.0130325814536341
5960	No WGD	0.025	20	20	Manhattan NJ	0.0
5961	No WGD	0.025	20	20	Manhattan Min. Ev.	0.0130325814536341
5962	No WGD	0.025	20	20	MEDALT	0.339097744360902
5963	No WGD	0.025	20	20	MEDICC2	0.0217209690893901
5964	Low WGD	0.025	10	7	Euclidean NJ	0.157575757575758
5965	Low WGD	0.025	10	7	Euclidean Min. Ev.	0.0242424242424242
5966	Low WGD	0.025	10	7	Manhattan NJ	0.0242424242424242
5967	Low WGD	0.025	10	7	Manhattan Min. Ev.	0.0242424242424242
5968	Low WGD	0.025	10	7	MEDALT	0.257575757575758
5969	Low WGD	0.025	10	7	MEDICC2	0.0
5970	No WGD	0.01	15	9	Euclidean NJ	0.187362637362637
5971	No WGD	0.01	15	9	Euclidean Min. Ev.	0.174175824175824
5972	No WGD	0.01	15	9	Manhattan NJ	0.0989010989010989
5973	No WGD	0.01	15	9	Manhattan Min. Ev.	0.174175824175824
5974	No WGD	0.01	15	9	MEDALT	0.171978021978022
5975	No WGD	0.01	15	9	MEDICC2	0.032967032967033
5976	High WGD	0.1	20	5	Euclidean NJ	0.0982456140350877
5977	High WGD	0.1	20	5	Euclidean Min. Ev.	0.205179615705931
5978	High WGD	0.1	20	5	Manhattan NJ	0.205179615705931
5979	High WGD	0.1	20	5	Manhattan Min. Ev.	0.205179615705931
5980	High WGD	0.1	20	5	MEDALT	0.454636591478697
5981	High WGD	0.1	20	5	MEDICC2	0.0080200501253132
5982	Low WGD	0.1	5	4	Euclidean NJ	0.0
5983	Low WGD	0.1	5	4	Euclidean Min. Ev.	0.0
5984	Low WGD	0.1	5	4	Manhattan NJ	0.0
5985	Low WGD	0.1	5	4	Manhattan Min. Ev.	0.0
5986	Low WGD	0.1	5	4	MEDALT	0.3
5987	Low WGD	0.1	5	4	MEDICC2	0.0
5988	No WGD	0.025	15	11	Euclidean NJ	0.0131868131868132
5989	No WGD	0.025	15	11	Euclidean Min. Ev.	0.0131868131868132
5990	No WGD	0.025	15	11	Manhattan NJ	0.0
5991	No WGD	0.025	15	11	Manhattan Min. Ev.	0.0131868131868132
5992	No WGD	0.025	15	11	MEDALT	0.451923076923077
5993	No WGD	0.025	15	11	MEDICC2	0.0
5994	No WGD	0.05	10	5	Euclidean NJ	0.0545454545454545
5995	No WGD	0.05	10	5	Euclidean Min. Ev.	0.0545454545454545
5996	No WGD	0.05	10	5	Manhattan NJ	0.0545454545454545
5997	No WGD	0.05	10	5	Manhattan Min. Ev.	0.0545454545454545
5998	No WGD	0.05	10	5	MEDALT	0.445454545454545
5999	No WGD	0.05	10	5	MEDICC2	0.0
6000	No WGD	0.1	3	4	Euclidean NJ	0.0
6001	No WGD	0.1	3	4	Euclidean Min. Ev.	0.0
6002	No WGD	0.1	3	4	Manhattan NJ	0.0
6003	No WGD	0.1	3	4	Manhattan Min. Ev.	0.0
6004	No WGD	0.1	3	4	MEDALT	0.5
6005	No WGD	0.1	3	4	MEDICC2	0.0
6006	High WGD	0.1	15	7	Euclidean NJ	0.17032967032967
6007	High WGD	0.1	15	7	Euclidean Min. Ev.	0.17032967032967
6008	High WGD	0.1	15	7	Manhattan NJ	0.117582417582418
6009	High WGD	0.1	15	7	Manhattan Min. Ev.	0.17032967032967
6010	High WGD	0.1	15	7	MEDALT	0.44532967032967
6011	High WGD	0.1	15	7	MEDICC2	0.0659340659340659
6012	Low WGD	0.05	15	17	Euclidean NJ	0.0681318681318681
6013	Low WGD	0.05	15	17	Euclidean Min. Ev.	0.0681318681318681
6014	Low WGD	0.05	15	17	Manhattan NJ	0.0461538461538462
6015	Low WGD	0.05	15	17	Manhattan Min. Ev.	0.0681318681318681
6016	Low WGD	0.05	15	17	MEDALT	0.450274725274725
6017	Low WGD	0.05	15	17	MEDICC2	0.0
6018	No WGD	0.025	15	23	Euclidean NJ	0.0
6019	No WGD	0.025	15	23	Euclidean Min. Ev.	0.0
6020	No WGD	0.025	15	23	Manhattan NJ	0.0
6021	No WGD	0.025	15	23	Manhattan Min. Ev.	0.0
6022	No WGD	0.025	15	23	MEDALT	0.251923076923077
6023	No WGD	0.025	15	23	MEDICC2	0.0
6024	High WGD	0.025	5	4	Euclidean NJ	0.0
6025	High WGD	0.025	5	4	Euclidean Min. Ev.	0.0
6026	High WGD	0.025	5	4	Manhattan NJ	0.0
6027	High WGD	0.025	5	4	Manhattan Min. Ev.	0.0
6028	High WGD	0.025	5	4	MEDALT	0.1
6029	High WGD	0.025	5	4	MEDICC2	0.0
6030	No WGD	0.05	20	21	Euclidean NJ	0.0541353383458647
6031	No WGD	0.05	20	21	Euclidean Min. Ev.	0.0461152882205514
6032	No WGD	0.05	20	21	Manhattan NJ	0.0404344193817878
6033	No WGD	0.05	20	21	Manhattan Min. Ev.	0.0461152882205514
6034	No WGD	0.05	20	21	MEDALT	0.463074352548037
6035	No WGD	0.05	20	21	MEDICC2	0.0404344193817878
6036	Low WGD	0.05	50	13	Euclidean NJ	0.0574229691876751
6037	Low WGD	0.05	50	13	Euclidean Min. Ev.	0.0022889155662264
6038	Low WGD	0.05	50	13	Manhattan NJ	0.0503161264505802
6039	Low WGD	0.05	50	13	Manhattan Min. Ev.	0.0022889155662264
6040	Low WGD	0.05	50	13	MEDALT	0.394857943177271
6041	Low WGD	0.05	50	13	MEDICC2	0.0502200880352141
6042	Low WGD	0.01	250	2	Euclidean NJ	0.0365895794977881
6043	Low WGD	0.01	250	2	Euclidean Min. Ev.	0.0766124278633619
6044	Low WGD	0.01	250	2	Manhattan NJ	0.0126740484621947
6045	Low WGD	0.01	250	2	Manhattan Min. Ev.	0.0766124278633619
6046	Low WGD	0.01	250	2	MEDALT	0.233085548207481
6047	Low WGD	0.01	250	2	MEDICC2	0.0065126946547273
6048	No WGD	0.01	5	5	Euclidean NJ	0.2
6049	No WGD	0.01	5	5	Euclidean Min. Ev.	0.2
6050	No WGD	0.01	5	5	Manhattan NJ	0.2
6051	No WGD	0.01	5	5	Manhattan Min. Ev.	0.2
6052	No WGD	0.01	5	5	MEDALT	0.4
6053	No WGD	0.01	5	5	MEDICC2	0.2
6054	No WGD	0.075	5	4	Euclidean NJ	0.0
6055	No WGD	0.075	5	4	Euclidean Min. Ev.	0.0
6056	No WGD	0.075	5	4	Manhattan NJ	0.0
6057	No WGD	0.075	5	4	Manhattan Min. Ev.	0.0
6058	No WGD	0.075	5	4	MEDALT	0.5
6059	No WGD	0.075	5	4	MEDICC2	0.0
6060	No WGD	0.025	10	3	Euclidean NJ	0.0
6061	No WGD	0.025	10	3	Euclidean Min. Ev.	0.0
6062	No WGD	0.025	10	3	Manhattan NJ	0.0
6063	No WGD	0.025	10	3	Manhattan Min. Ev.	0.0
6064	No WGD	0.025	10	3	MEDALT	0.139393939393939
6065	No WGD	0.025	10	3	MEDICC2	0.0
6066	Low WGD	0.01	250	15	Euclidean NJ	0.0587566933974169
6067	Low WGD	0.01	250	15	Euclidean Min. Ev.	0.0560928675503969
6068	Low WGD	0.01	250	15	Manhattan NJ	0.0379764610427315
6069	Low WGD	0.01	250	15	Manhattan Min. Ev.	0.0560928675503969
6070	Low WGD	0.01	250	15	MEDALT	0.22318198329883
6071	Low WGD	0.01	250	15	MEDICC2	0.0241865031130821
6072	Low WGD	0.025	10	6	Euclidean NJ	0.0242424242424242
6073	Low WGD	0.025	10	6	Euclidean Min. Ev.	0.0242424242424242
6074	Low WGD	0.025	10	6	Manhattan NJ	0.0
6075	Low WGD	0.025	10	6	Manhattan Min. Ev.	0.0242424242424242
6076	Low WGD	0.025	10	6	MEDALT	0.336363636363636
6077	Low WGD	0.025	10	6	MEDICC2	0.0
6078	Low WGD	0.025	15	19	Euclidean NJ	0.0461538461538462
6079	Low WGD	0.025	15	19	Euclidean Min. Ev.	0.11043956043956
