	WGD	Rate	Number of Leaves	n	Method	Distance
9136	Low WGD	0.1	10	19	MEDALT	0.618076501227757
9137	Low WGD	0.1	10	19	MEDICC2	0.0
9138	Low WGD	0.01	10	22	Euclidean NJ	0.123277255868357
9139	Low WGD	0.01	10	22	Euclidean Min. Ev.	0.211970753974562
9140	Low WGD	0.01	10	22	Manhattan NJ	0.123277255868357
9141	Low WGD	0.01	10	22	Manhattan Min. Ev.	0.211970753974562
9142	Low WGD	0.01	10	22	MEDALT	0.379706076393611
9143	Low WGD	0.01	10	22	MEDICC2	0.0
9144	High WGD	0.1	5	14	Euclidean NJ	0
9145	High WGD	0.1	5	14	Euclidean Min. Ev.	0
9146	High WGD	0.1	5	14	Manhattan NJ	0
9147	High WGD	0.1	5	14	Manhattan Min. Ev.	0
9148	High WGD	0.1	5	14	MEDALT	1
9149	High WGD	0.1	5	14	MEDICC2	0
9150	No WGD	0.1	20	1	Euclidean NJ	0.108802871932425
9151	No WGD	0.1	20	1	Euclidean Min. Ev.	0.127296088347108
9152	No WGD	0.1	20	1	Manhattan NJ	0.077559898777819
9153	No WGD	0.1	20	1	Manhattan Min. Ev.	0.127296088347108
9154	No WGD	0.1	20	1	MEDALT	0.711660916346502
9155	No WGD	0.1	20	1	MEDICC2	0.121064222668021
9156	No WGD	0.075	3	11	Euclidean NJ	0
9157	No WGD	0.075	3	11	Euclidean Min. Ev.	0
9158	No WGD	0.075	3	11	Manhattan NJ	0
9159	No WGD	0.075	3	11	Manhattan Min. Ev.	0
9160	No WGD	0.075	3	11	MEDALT	1
9161	No WGD	0.075	3	11	MEDICC2	0
9162	Low WGD	0.05	100	8	Euclidean NJ	0.182811927569587
9163	Low WGD	0.05	100	8	Euclidean Min. Ev.	0.150830956114031
9164	Low WGD	0.05	100	8	Manhattan NJ	0.159913299164874
9165	Low WGD	0.05	100	8	Manhattan Min. Ev.	0.150830956114031
9166	Low WGD	0.05	100	8	MEDALT	0.723370466160714
9167	Low WGD	0.05	100	8	MEDICC2	0.116635866083412
9168	High WGD	0.075	5	0	Euclidean NJ	0.323732119916531
9169	High WGD	0.075	5	0	Euclidean Min. Ev.	0.323732119916531
9170	High WGD	0.075	5	0	Manhattan NJ	0.0
9171	High WGD	0.075	5	0	Manhattan Min. Ev.	0.323732119916531
9172	High WGD	0.075	5	0	MEDALT	1.0
9173	High WGD	0.075	5	0	MEDICC2	0.0
9174	No WGD	0.05	10	23	Euclidean NJ	0.228920371288242
9175	No WGD	0.05	10	23	Euclidean Min. Ev.	0.228920371288242
9176	No WGD	0.05	10	23	Manhattan NJ	0.170957441811736
9177	No WGD	0.05	10	23	Manhattan Min. Ev.	0.228920371288242
9178	No WGD	0.05	10	23	MEDALT	1.0
9179	No WGD	0.05	10	23	MEDICC2	0.13724911525048
9180	No WGD	0.05	20	18	Euclidean NJ	0.184618754456137
9181	No WGD	0.05	20	18	Euclidean Min. Ev.	0.184618754456137
9182	No WGD	0.05	20	18	Manhattan NJ	0.177543525211039
9183	No WGD	0.05	20	18	Manhattan Min. Ev.	0.184618754456137
9184	No WGD	0.05	20	18	MEDALT	0.579690397046609
9185	No WGD	0.05	20	18	MEDICC2	0.122817238575846
9186	Low WGD	0.1	5	15	Euclidean NJ	0
9187	Low WGD	0.1	5	15	Euclidean Min. Ev.	0
9188	Low WGD	0.1	5	15	Manhattan NJ	0
9189	Low WGD	0.1	5	15	Manhattan Min. Ev.	0
9190	Low WGD	0.1	5	15	MEDALT	1
9191	Low WGD	0.1	5	15	MEDICC2	0
9192	Low WGD	0.025	3	11	Euclidean NJ	0.0
9193	Low WGD	0.025	3	11	Euclidean Min. Ev.	0.0
9194	Low WGD	0.025	3	11	Manhattan NJ	0.0
9195	Low WGD	0.025	3	11	Manhattan Min. Ev.	0.0
9196	Low WGD	0.025	3	11	MEDALT	0.288579816205562
9197	Low WGD	0.025	3	11	MEDICC2	0.0
9198	High WGD	0.05	5	4	Euclidean NJ	0
9199	High WGD	0.05	5	4	Euclidean Min. Ev.	0
9200	High WGD	0.05	5	4	Manhattan NJ	0
9201	High WGD	0.05	5	4	Manhattan Min. Ev.	0
9202	High WGD	0.05	5	4	MEDALT	1
9203	High WGD	0.05	5	4	MEDICC2	0
9204	No WGD	0.1	20	19	Euclidean NJ	0.181132353657788
9205	No WGD	0.1	20	19	Euclidean Min. Ev.	0.150051874269137
9206	No WGD	0.1	20	19	Manhattan NJ	0.0
9207	No WGD	0.1	20	19	Manhattan Min. Ev.	0.150051874269137
9208	No WGD	0.1	20	19	MEDALT	1.0
9209	No WGD	0.1	20	19	MEDICC2	0.0
9210	No WGD	0.05	10	20	Euclidean NJ	0.0
9211	No WGD	0.05	10	20	Euclidean Min. Ev.	0.0
9212	No WGD	0.05	10	20	Manhattan NJ	0.0
9213	No WGD	0.05	10	20	Manhattan Min. Ev.	0.0
9214	No WGD	0.05	10	20	MEDALT	0.814134544978526
9215	No WGD	0.05	10	20	MEDICC2	0.0
9216	High WGD	0.05	3	14	Euclidean NJ	0
9217	High WGD	0.05	3	14	Euclidean Min. Ev.	0
9218	High WGD	0.05	3	14	Manhattan NJ	0
9219	High WGD	0.05	3	14	Manhattan Min. Ev.	0
9220	High WGD	0.05	3	14	MEDALT	0
9221	High WGD	0.05	3	14	MEDICC2	0
9222	Low WGD	0.025	5	6	Euclidean NJ	0.308181620264318
9223	Low WGD	0.025	5	6	Euclidean Min. Ev.	0.308181620264318
9224	Low WGD	0.025	5	6	Manhattan NJ	0.0
9225	Low WGD	0.025	5	6	Manhattan Min. Ev.	0.308181620264318
9226	Low WGD	0.025	5	6	MEDALT	0.510879708899193
9227	Low WGD	0.025	5	6	MEDICC2	0.0
9228	Low WGD	0.075	3	10	Euclidean NJ	0
9229	Low WGD	0.075	3	10	Euclidean Min. Ev.	0
9230	Low WGD	0.075	3	10	Manhattan NJ	0
9231	Low WGD	0.075	3	10	Manhattan Min. Ev.	0
9232	Low WGD	0.075	3	10	MEDALT	1
9233	Low WGD	0.075	3	10	MEDICC2	0
9234	Low WGD	0.075	20	11	Euclidean NJ	0.174741248002092
9235	Low WGD	0.075	20	11	Euclidean Min. Ev.	0.116283401311026
9236	Low WGD	0.075	20	11	Manhattan NJ	0.121185004991686
9237	Low WGD	0.075	20	11	Manhattan Min. Ev.	0.116283401311026
9238	Low WGD	0.075	20	11	MEDALT	0.778342528615142
9239	Low WGD	0.075	20	11	MEDICC2	0.0
9240	High WGD	0.1	10	5	Euclidean NJ	0.210172893175749
9241	High WGD	0.1	10	5	Euclidean Min. Ev.	0.210172893175749
9242	High WGD	0.1	10	5	Manhattan NJ	0.179685141150599
9243	High WGD	0.1	10	5	Manhattan Min. Ev.	0.210172893175749
9244	High WGD	0.1	10	5	MEDALT	0.528769225789612
9245	High WGD	0.1	10	5	MEDICC2	0.0
9246	High WGD	0.1	10	1	Euclidean NJ	0.343105243278304
9247	High WGD	0.1	10	1	Euclidean Min. Ev.	0.298554224265608
9248	High WGD	0.1	10	1	Manhattan NJ	0.0998574830452056
9249	High WGD	0.1	10	1	Manhattan Min. Ev.	0.298554224265608
9250	High WGD	0.1	10	1	MEDALT	0.538528543732241
9251	High WGD	0.1	10	1	MEDICC2	0.0998574830452056
9252	Low WGD	0.05	250	9	Euclidean NJ	0.135420192684649
9253	Low WGD	0.05	250	9	Euclidean Min. Ev.	0.144072293632197
9254	Low WGD	0.05	250	9	Manhattan NJ	0.115551223929817
9255	Low WGD	0.05	250	9	Manhattan Min. Ev.	0.144072293632197
9256	Low WGD	0.05	250	9	MEDALT	0.625974533379567
9257	Low WGD	0.05	250	9	MEDICC2	0.115513060105002
9258	Low WGD	0.05	20	13	Euclidean NJ	0.137809616451485
9259	Low WGD	0.05	20	13	Euclidean Min. Ev.	0.188342145873048
9260	Low WGD	0.05	20	13	Manhattan NJ	0.104044118113555
9261	Low WGD	0.05	20	13	Manhattan Min. Ev.	0.188342145873048
9262	Low WGD	0.05	20	13	MEDALT	0.42123776239893
9263	Low WGD	0.05	20	13	MEDICC2	0.0598636121012781
9264	Low WGD	0.01	100	9	Euclidean NJ	0.142832552915767
9265	Low WGD	0.01	100	9	Euclidean Min. Ev.	0.132017578764866
9266	Low WGD	0.01	100	9	Manhattan NJ	0.12540006534058
9267	Low WGD	0.01	100	9	Manhattan Min. Ev.	0.132017578764866
9268	Low WGD	0.01	100	9	MEDALT	0.395466889997963
9269	Low WGD	0.01	100	9	MEDICC2	0.0728523694161422
9270	High WGD	0.01	3	5	Euclidean NJ	0
9271	High WGD	0.01	3	5	Euclidean Min. Ev.	1
9272	High WGD	0.01	3	5	Manhattan NJ	0
9273	High WGD	0.01	3	5	Manhattan Min. Ev.	1
9274	High WGD	0.01	3	5	MEDALT	0
9275	High WGD	0.01	3	5	MEDICC2	0
9276	High WGD	0.01	10	18	Euclidean NJ	0.135971669806016
9277	High WGD	0.01	10	18	Euclidean Min. Ev.	0.135971669806016
9278	High WGD	0.01	10	18	Manhattan NJ	0.135971669806016
9279	High WGD	0.01	10	18	Manhattan Min. Ev.	0.135971669806016
9280	High WGD	0.01	10	18	MEDALT	0.348076665635644
9281	High WGD	0.01	10	18	MEDICC2	0.131810416111931
9282	No WGD	0.01	10	15	Euclidean NJ	0.0996627883374407
9283	No WGD	0.01	10	15	Euclidean Min. Ev.	0.0996627883374407
9284	No WGD	0.01	10	15	Manhattan NJ	0.0996627883374407
9285	No WGD	0.01	10	15	Manhattan Min. Ev.	0.0996627883374407
9286	No WGD	0.01	10	15	MEDALT	0.39425976689995
9287	No WGD	0.01	10	15	MEDICC2	0.0996627883374407
9288	Low WGD	0.025	20	7	Euclidean NJ	0.113595884775114
9289	Low WGD	0.025	20	7	Euclidean Min. Ev.	0.10050642505362
9290	Low WGD	0.025	20	7	Manhattan NJ	0.0675550609959115
9291	Low WGD	0.025	20	7	Manhattan Min. Ev.	0.10050642505362
9292	Low WGD	0.025	20	7	MEDALT	0.574752381189592
9293	Low WGD	0.025	20	7	MEDICC2	0.0675550609959115
9294	Low WGD	0.1	10	5	Euclidean NJ	0.125120505127267
9295	Low WGD	0.1	10	5	Euclidean Min. Ev.	0.125120505127267
9296	Low WGD	0.1	10	5	Manhattan NJ	0.0
9297	Low WGD	0.1	10	5	Manhattan Min. Ev.	0.125120505127267
9298	Low WGD	0.1	10	5	MEDALT	1.0
9299	Low WGD	0.1	10	5	MEDICC2	0.139389926438
9300	Low WGD	0.075	20	4	Euclidean NJ	0.362844342699654
9301	Low WGD	0.075	20	4	Euclidean Min. Ev.	0.224386046128956
9302	Low WGD	0.075	20	4	Manhattan NJ	0.0856724609617476
9303	Low WGD	0.075	20	4	Manhattan Min. Ev.	0.224386046128956
9304	Low WGD	0.075	20	4	MEDALT	0.779046558200297
9305	Low WGD	0.075	20	4	MEDICC2	0.0789611332814726
9306	Low WGD	0.025	10	19	Euclidean NJ	0.328992714698852
9307	Low WGD	0.025	10	19	Euclidean Min. Ev.	0.328992714698852
9308	Low WGD	0.025	10	19	Manhattan NJ	0.0
9309	Low WGD	0.025	10	19	Manhattan Min. Ev.	0.328992714698852
9310	Low WGD	0.025	10	19	MEDALT	0.722141436574975
9311	Low WGD	0.025	10	19	MEDICC2	0.0
9312	High WGD	0.05	3	23	Euclidean NJ	1
9313	High WGD	0.05	3	23	Euclidean Min. Ev.	1
9314	High WGD	0.05	3	23	Manhattan NJ	0
9315	High WGD	0.05	3	23	Manhattan Min. Ev.	1
9316	High WGD	0.05	3	23	MEDALT	1
9317	High WGD	0.05	3	23	MEDICC2	0
9318	No WGD	0.05	3	4	Euclidean NJ	0
9319	No WGD	0.05	3	4	Euclidean Min. Ev.	0
9320	No WGD	0.05	3	4	Manhattan NJ	0
9321	No WGD	0.05	3	4	Manhattan Min. Ev.	0
9322	No WGD	0.05	3	4	MEDALT	1
9323	No WGD	0.05	3	4	MEDICC2	0
9324	High WGD	0.075	10	9	Euclidean NJ	0.195694256555738
9325	High WGD	0.075	10	9	Euclidean Min. Ev.	0.293363265052839
9326	High WGD	0.075	10	9	Manhattan NJ	0.0
9327	High WGD	0.075	10	9	Manhattan Min. Ev.	0.293363265052839
9328	High WGD	0.075	10	9	MEDALT	0.808684496844909
9329	High WGD	0.075	10	9	MEDICC2	0.0
9330	High WGD	0.01	20	23	Euclidean NJ	0.121762434159957
9331	High WGD	0.01	20	23	Euclidean Min. Ev.	0.15061719609921
9332	High WGD	0.01	20	23	Manhattan NJ	0.121762434159957
9333	High WGD	0.01	20	23	Manhattan Min. Ev.	0.15061719609921
9334	High WGD	0.01	20	23	MEDALT	0.549513137239434
9335	High WGD	0.01	20	23	MEDICC2	0.121762434159957
9336	Low WGD	0.075	10	12	Euclidean NJ	0.0
9337	Low WGD	0.075	10	12	Euclidean Min. Ev.	0.0
9338	Low WGD	0.075	10	12	Manhattan NJ	0.0
9339	Low WGD	0.075	10	12	Manhattan Min. Ev.	0.0
9340	Low WGD	0.075	10	12	MEDALT	0.80462226058737
9341	Low WGD	0.075	10	12	MEDICC2	0.0
9342	No WGD	0.1	5	13	Euclidean NJ	0
9343	No WGD	0.1	5	13	Euclidean Min. Ev.	0
9344	No WGD	0.1	5	13	Manhattan NJ	0
9345	No WGD	0.1	5	13	Manhattan Min. Ev.	0
9346	No WGD	0.1	5	13	MEDALT	1
9347	No WGD	0.1	5	13	MEDICC2	0
9348	No WGD	0.01	3	3	Euclidean NJ	0.0
9349	No WGD	0.01	3	3	Euclidean Min. Ev.	0.0
9350	No WGD	0.01	3	3	Manhattan NJ	0.0
9351	No WGD	0.01	3	3	Manhattan Min. Ev.	0.0
9352	No WGD	0.01	3	3	MEDALT	0.778550459486096
9353	No WGD	0.01	3	3	MEDICC2	0.0
9354	Low WGD	0.025	10	3	Euclidean NJ	0.0
9355	Low WGD	0.025	10	3	Euclidean Min. Ev.	0.0
9356	Low WGD	0.025	10	3	Manhattan NJ	0.0
9357	Low WGD	0.025	10	3	Manhattan Min. Ev.	0.0
9358	Low WGD	0.025	10	3	MEDALT	0.652917819707602
9359	Low WGD	0.025	10	3	MEDICC2	0.0
9360	High WGD	0.05	15	24	Euclidean NJ	0.121166015465261
9361	High WGD	0.05	15	24	Euclidean Min. Ev.	0.121166015465261
9362	High WGD	0.05	15	24	Manhattan NJ	0.0
9363	High WGD	0.05	15	24	Manhattan Min. Ev.	0.121166015465261
9364	High WGD	0.05	15	24	MEDALT	0.720232549838405
9365	High WGD	0.05	15	24	MEDICC2	0.0610816704919046
9366	Low WGD	0.1	20	15	Euclidean NJ	0.39128997321765
9367	Low WGD	0.1	20	15	Euclidean Min. Ev.	0.39128997321765
9368	Low WGD	0.1	20	15	Manhattan NJ	0.251657325402645
9369	Low WGD	0.1	20	15	Manhattan Min. Ev.	0.39128997321765
9370	Low WGD	0.1	20	15	MEDALT	0.849494004407189
9371	Low WGD	0.1	20	15	MEDICC2	0.0571067848941366
9372	Low WGD	0.01	15	15	Euclidean NJ	0.074720129811097
9373	Low WGD	0.01	15	15	Euclidean Min. Ev.	0.074720129811097
9374	Low WGD	0.01	15	15	Manhattan NJ	0.074720129811097
9375	Low WGD	0.01	15	15	Manhattan Min. Ev.	0.074720129811097
9376	Low WGD	0.01	15	15	MEDALT	0.579517317027134
9377	Low WGD	0.01	15	15	MEDICC2	0.150976549299369
9378	No WGD	0.01	15	20	Euclidean NJ	0.222333239565479
9379	No WGD	0.01	15	20	Euclidean Min. Ev.	0.285772040530851
9380	No WGD	0.01	15	20	Manhattan NJ	0.089232500182441
9381	No WGD	0.01	15	20	Manhattan Min. Ev.	0.285772040530851
9382	No WGD	0.01	15	20	MEDALT	0.254752336652166
9383	No WGD	0.01	15	20	MEDICC2	0.125916710808977
9384	No WGD	0.05	3	17	Euclidean NJ	0
9385	No WGD	0.05	3	17	Euclidean Min. Ev.	0
9386	No WGD	0.05	3	17	Manhattan NJ	0
9387	No WGD	0.05	3	17	Manhattan Min. Ev.	0
9388	No WGD	0.05	3	17	MEDALT	1
9389	No WGD	0.05	3	17	MEDICC2	0
9390	Low WGD	0.025	5	23	Euclidean NJ	0
9391	Low WGD	0.025	5	23	Euclidean Min. Ev.	0
9392	Low WGD	0.025	5	23	Manhattan NJ	0
9393	Low WGD	0.025	5	23	Manhattan Min. Ev.	0
9394	Low WGD	0.025	5	23	MEDALT	1
9395	Low WGD	0.025	5	23	MEDICC2	0
9396	No WGD	0.1	3	21	Euclidean NJ	0
9397	No WGD	0.1	3	21	Euclidean Min. Ev.	0
9398	No WGD	0.1	3	21	Manhattan NJ	0
9399	No WGD	0.1	3	21	Manhattan Min. Ev.	0
9400	No WGD	0.1	3	21	MEDALT	1
9401	No WGD	0.1	3	21	MEDICC2	0
9402	High WGD	0.05	15	16	Euclidean NJ	0.0491660675054201
9403	High WGD	0.05	15	16	Euclidean Min. Ev.	0.123728966334636
9404	High WGD	0.05	15	16	Manhattan NJ	0.0890676332716067
9405	High WGD	0.05	15	16	Manhattan Min. Ev.	0.123728966334636
9406	High WGD	0.05	15	16	MEDALT	0.887840747100206
9407	High WGD	0.05	15	16	MEDICC2	0.0624269722507693
9408	Low WGD	0.1	10	7	Euclidean NJ	0.157478206127961
9409	Low WGD	0.1	10	7	Euclidean Min. Ev.	0.157478206127961
9410	Low WGD	0.1	10	7	Manhattan NJ	0.157478206127961
9411	Low WGD	0.1	10	7	Manhattan Min. Ev.	0.157478206127961
9412	Low WGD	0.1	10	7	MEDALT	0.803162201207697
9413	Low WGD	0.1	10	7	MEDICC2	0.157478206127961
9414	No WGD	0.05	20	20	Euclidean NJ	0.0
9415	No WGD	0.05	20	20	Euclidean Min. Ev.	0.0
9416	No WGD	0.05	20	20	Manhattan NJ	0.0
9417	No WGD	0.05	20	20	Manhattan Min. Ev.	0.0
9418	No WGD	0.05	20	20	MEDALT	0.728268756650472
9419	No WGD	0.05	20	20	MEDICC2	0.0315673412622041
9420	No WGD	0.05	15	17	Euclidean NJ	0.138865150776969
9421	No WGD	0.05	15	17	Euclidean Min. Ev.	0.138865150776969
9422	No WGD	0.05	15	17	Manhattan NJ	0.0717876816848807
9423	No WGD	0.05	15	17	Manhattan Min. Ev.	0.138865150776969
9424	No WGD	0.05	15	17	MEDALT	0.470821559178962
9425	No WGD	0.05	15	17	MEDICC2	0.0717876816848807
9426	High WGD	0.1	15	14	Euclidean NJ	0.263193751241876
9427	High WGD	0.1	15	14	Euclidean Min. Ev.	0.263193751241876
9428	High WGD	0.1	15	14	Manhattan NJ	0.104718365918052
9429	High WGD	0.1	15	14	Manhattan Min. Ev.	0.263193751241876
9430	High WGD	0.1	15	14	MEDALT	0.759456703231296
9431	High WGD	0.1	15	14	MEDICC2	0.0894624874238681
9432	Low WGD	0.1	10	21	Euclidean NJ	0.15237460344861
9433	Low WGD	0.1	10	21	Euclidean Min. Ev.	0.15237460344861
9434	Low WGD	0.1	10	21	Manhattan NJ	0.255934687971982
9435	Low WGD	0.1	10	21	Manhattan Min. Ev.	0.15237460344861
9436	Low WGD	0.1	10	21	MEDALT	1.0
9437	Low WGD	0.1	10	21	MEDICC2	0.0
9438	No WGD	0.1	10	6	Euclidean NJ	0.185625983367881
9439	No WGD	0.1	10	6	Euclidean Min. Ev.	0.190371441546329
9440	No WGD	0.1	10	6	Manhattan NJ	0.0
9441	No WGD	0.1	10	6	Manhattan Min. Ev.	0.190371441546329
9442	No WGD	0.1	10	6	MEDALT	0.882184737435146
9443	No WGD	0.1	10	6	MEDICC2	0.0
9444	High WGD	0.05	10	17	Euclidean NJ	0.0
9445	High WGD	0.05	10	17	Euclidean Min. Ev.	0.0
9446	High WGD	0.05	10	17	Manhattan NJ	0.0
9447	High WGD	0.05	10	17	Manhattan Min. Ev.	0.0
9448	High WGD	0.05	10	17	MEDALT	0.503983865187657
9449	High WGD	0.05	10	17	MEDICC2	0.0
9450	No WGD	0.01	3	1	Euclidean NJ	0.0
9451	No WGD	0.01	3	1	Euclidean Min. Ev.	0.0
9452	No WGD	0.01	3	1	Manhattan NJ	0.0
9453	No WGD	0.01	3	1	Manhattan Min. Ev.	0.0
9454	No WGD	0.01	3	1	MEDALT	0.288579816205562
9455	No WGD	0.01	3	1	MEDICC2	1.0
9456	High WGD	0.1	10	8	Euclidean NJ	0
9457	High WGD	0.1	10	8	Euclidean Min. Ev.	0
9458	High WGD	0.1	10	8	Manhattan NJ	0
9459	High WGD	0.1	10	8	Manhattan Min. Ev.	0
9460	High WGD	0.1	10	8	MEDALT	1
9461	High WGD	0.1	10	8	MEDICC2	0
9462	High WGD	0.05	20	21	Euclidean NJ	0.183813334363654
9463	High WGD	0.05	20	21	Euclidean Min. Ev.	0.183813334363654
9464	High WGD	0.05	20	21	Manhattan NJ	0.0777488396579703
9465	High WGD	0.05	20	21	Manhattan Min. Ev.	0.183813334363654
9466	High WGD	0.05	20	21	MEDALT	0.797246053991203
9467	High WGD	0.05	20	21	MEDICC2	0.0777488396579703
9468	No WGD	0.075	20	8	Euclidean NJ	0.086987851879391
9469	No WGD	0.075	20	8	Euclidean Min. Ev.	0.086987851879391
9470	No WGD	0.075	20	8	Manhattan NJ	0.0
9471	No WGD	0.075	20	8	Manhattan Min. Ev.	0.086987851879391
9472	No WGD	0.075	20	8	MEDALT	0.915718831346698
9473	No WGD	0.075	20	8	MEDICC2	0.0
9474	High WGD	0.1	3	4	Euclidean NJ	0
9475	High WGD	0.1	3	4	Euclidean Min. Ev.	0
9476	High WGD	0.1	3	4	Manhattan NJ	0
9477	High WGD	0.1	3	4	Manhattan Min. Ev.	0
9478	High WGD	0.1	3	4	MEDALT	0
9479	High WGD	0.1	3	4	MEDICC2	0
9480	Low WGD	0.1	10	1	Euclidean NJ	0.291976680431526
9481	Low WGD	0.1	10	1	Euclidean Min. Ev.	0.291976680431526
9482	Low WGD	0.1	10	1	Manhattan NJ	0.0
9483	Low WGD	0.1	10	1	Manhattan Min. Ev.	0.291976680431526
9484	Low WGD	0.1	10	1	MEDALT	0.881405394930476
9485	Low WGD	0.1	10	1	MEDICC2	0.110945988586546
9486	High WGD	0.075	5	15	Euclidean NJ	0
9487	High WGD	0.075	5	15	Euclidean Min. Ev.	0
9488	High WGD	0.075	5	15	Manhattan NJ	0
9489	High WGD	0.075	5	15	Manhattan Min. Ev.	0
9490	High WGD	0.075	5	15	MEDALT	1
9491	High WGD	0.075	5	15	MEDICC2	0
9492	High WGD	0.05	3	18	Euclidean NJ	0
9493	High WGD	0.05	3	18	Euclidean Min. Ev.	0
9494	High WGD	0.05	3	18	Manhattan NJ	0
9495	High WGD	0.05	3	18	Manhattan Min. Ev.	0
9496	High WGD	0.05	3	18	MEDALT	1
9497	High WGD	0.05	3	18	MEDICC2	0
9498	Low WGD	0.025	100	23	Euclidean NJ	0.127158052313662
9499	Low WGD	0.025	100	23	Euclidean Min. Ev.	0.128094956189317
9500	Low WGD	0.025	100	23	Manhattan NJ	0.0731471469152969
9501	Low WGD	0.025	100	23	Manhattan Min. Ev.	0.128094956189317
9502	Low WGD	0.025	100	23	MEDALT	0.549925332141066
9503	Low WGD	0.025	100	23	MEDICC2	0.0964448385285986
9504	Low WGD	0.05	10	13	Euclidean NJ	0.113523860283334
9505	Low WGD	0.05	10	13	Euclidean Min. Ev.	0.212300727538997
9506	Low WGD	0.05	10	13	Manhattan NJ	0.113523860283334
9507	Low WGD	0.05	10	13	Manhattan Min. Ev.	0.212300727538997
9508	Low WGD	0.05	10	13	MEDALT	0.651337257568108
9509	Low WGD	0.05	10	13	MEDICC2	0.0
9510	Low WGD	0.05	3	9	Euclidean NJ	0
9511	Low WGD	0.05	3	9	Euclidean Min. Ev.	0
9512	Low WGD	0.05	3	9	Manhattan NJ	0
9513	Low WGD	0.05	3	9	Manhattan Min. Ev.	0
9514	Low WGD	0.05	3	9	MEDALT	0
9515	Low WGD	0.05	3	9	MEDICC2	0
9516	High WGD	0.025	3	17	Euclidean NJ	0
9517	High WGD	0.025	3	17	Euclidean Min. Ev.	0
9518	High WGD	0.025	3	17	Manhattan NJ	0
9519	High WGD	0.025	3	17	Manhattan Min. Ev.	0
9520	High WGD	0.025	3	17	MEDALT	1
9521	High WGD	0.025	3	17	MEDICC2	0
9522	Low WGD	0.025	10	9	Euclidean NJ	0.164853402040768
9523	Low WGD	0.025	10	9	Euclidean Min. Ev.	0.164853402040768
9524	Low WGD	0.025	10	9	Manhattan NJ	0.0925304396182366
9525	Low WGD	0.025	10	9	Manhattan Min. Ev.	0.164853402040768
9526	Low WGD	0.025	10	9	MEDALT	0.627511754464865
9527	Low WGD	0.025	10	9	MEDICC2	0.0925304396182366
9528	Low WGD	0.05	15	3	Euclidean NJ	0.165046279884378
9529	Low WGD	0.05	15	3	Euclidean Min. Ev.	0.165046279884378
9530	Low WGD	0.05	15	3	Manhattan NJ	0.165046279884378
9531	Low WGD	0.05	15	3	Manhattan Min. Ev.	0.165046279884378
9532	Low WGD	0.05	15	3	MEDALT	0.890898701454537
9533	Low WGD	0.05	15	3	MEDICC2	0.135755368476157
9534	High WGD	0.075	5	18	Euclidean NJ	0.0
9535	High WGD	0.075	5	18	Euclidean Min. Ev.	0.0
9536	High WGD	0.075	5	18	Manhattan NJ	0.0
9537	High WGD	0.075	5	18	Manhattan Min. Ev.	0.0
9538	High WGD	0.075	5	18	MEDALT	0.510879708899193
9539	High WGD	0.075	5	18	MEDICC2	0.0
9540	Low WGD	0.05	5	10	Euclidean NJ	0.343074842208707
9541	Low WGD	0.05	5	10	Euclidean Min. Ev.	0.343074842208707
9542	Low WGD	0.05	5	10	Manhattan NJ	0.0
9543	Low WGD	0.05	5	10	Manhattan Min. Ev.	0.343074842208707
9544	Low WGD	0.05	5	10	MEDALT	0.510879708899193
9545	Low WGD	0.05	5	10	MEDICC2	0.0
9546	High WGD	0.075	15	17	Euclidean NJ	0.0828379405611775
9547	High WGD	0.075	15	17	Euclidean Min. Ev.	0.0828379405611775
9548	High WGD	0.075	15	17	Manhattan NJ	0.133575450906195
9549	High WGD	0.075	15	17	Manhattan Min. Ev.	0.0828379405611775
9550	High WGD	0.075	15	17	MEDALT	0.673032580692822
9551	High WGD	0.075	15	17	MEDICC2	0.0862652326818184
9552	Low WGD	0.025	500	8	Euclidean NJ	0.226083663864454
9553	Low WGD	0.025	500	8	Euclidean Min. Ev.	0.151713441288735
9554	Low WGD	0.025	500	8	Manhattan NJ	0.177680344667441
9555	Low WGD	0.025	500	8	Manhattan Min. Ev.	0.151713441288735
9556	Low WGD	0.025	500	8	MEDALT	0.488457335536867
9557	Low WGD	0.025	500	8	MEDICC2	0.142673357145933
9558	No WGD	0.01	10	2	Euclidean NJ	0.293169784586187
9559	No WGD	0.01	10	2	Euclidean Min. Ev.	0.293169784586187
9560	No WGD	0.01	10	2	Manhattan NJ	0.293169784586187
9561	No WGD	0.01	10	2	Manhattan Min. Ev.	0.293169784586187
9562	No WGD	0.01	10	2	MEDALT	0.54934495563524
9563	No WGD	0.01	10	2	MEDICC2	0.203699182926537
9564	No WGD	0.01	10	18	Euclidean NJ	0.239123868634622
9565	No WGD	0.01	10	18	Euclidean Min. Ev.	0.12845163060379
9566	No WGD	0.01	10	18	Manhattan NJ	0.0
9567	No WGD	0.01	10	18	Manhattan Min. Ev.	0.12845163060379
9568	No WGD	0.01	10	18	MEDALT	0.0539929289915916
9569	No WGD	0.01	10	18	MEDICC2	0.131810416111931
9570	High WGD	0.025	15	18	Euclidean NJ	0.220106932882083
9571	High WGD	0.025	15	18	Euclidean Min. Ev.	0.174833196212734
9572	High WGD	0.025	15	18	Manhattan NJ	0.13611259924313
9573	High WGD	0.025	15	18	Manhattan Min. Ev.	0.174833196212734
9574	High WGD	0.025	15	18	MEDALT	0.350119047982474
9575	High WGD	0.025	15	18	MEDICC2	0.0
