tag	rep	length	Time	Algorithm	WGD
wgd_kernel	6	160	0.07226037979125977	Lazy kernel composition	WGD
wgd_kernel	6	180	0.06854104995727539	Lazy kernel composition	WGD
wgd_kernel	6	200	0.07504749298095703	Lazy kernel composition	WGD
wgd_kernel	7	20	0.001750946044921875	Lazy kernel composition	WGD
wgd_kernel	7	40	0.007825136184692383	Lazy kernel composition	WGD
wgd_kernel	7	60	0.018854379653930664	Lazy kernel composition	WGD
wgd_kernel	7	80	0.03354001045227051	Lazy kernel composition	WGD
wgd_kernel	7	100	0.038300514221191406	Lazy kernel composition	WGD
wgd_kernel	7	120	0.043694496154785156	Lazy kernel composition	WGD
wgd_kernel	7	140	0.057338714599609375	Lazy kernel composition	WGD
wgd_kernel	7	160	0.06053018569946289	Lazy kernel composition	WGD
wgd_kernel	7	180	0.06913375854492188	Lazy kernel composition	WGD
wgd_kernel	7	200	0.07677268981933594	Lazy kernel composition	WGD
wgd_kernel	8	20	0.0018191337585449219	Lazy kernel composition	WGD
wgd_kernel	8	40	0.00797724723815918	Lazy kernel composition	WGD
wgd_kernel	8	60	0.017570972442626953	Lazy kernel composition	WGD
wgd_kernel	8	80	0.0474700927734375	Lazy kernel composition	WGD
wgd_kernel	8	100	0.03790903091430664	Lazy kernel composition	WGD
wgd_kernel	8	120	0.040152549743652344	Lazy kernel composition	WGD
wgd_kernel	8	140	0.04894757270812988	Lazy kernel composition	WGD
wgd_kernel	8	160	0.0637354850769043	Lazy kernel composition	WGD
wgd_kernel	8	180	0.06635069847106934	Lazy kernel composition	WGD
wgd_kernel	8	200	0.08241629600524902	Lazy kernel composition	WGD
wgd_kernel	9	20	0.001913309097290039	Lazy kernel composition	WGD
wgd_kernel	9	40	0.00888514518737793	Lazy kernel composition	WGD
wgd_kernel	9	60	0.017555952072143555	Lazy kernel composition	WGD
wgd_kernel	9	80	0.025618553161621094	Lazy kernel composition	WGD
wgd_kernel	9	100	0.035291433334350586	Lazy kernel composition	WGD
wgd_kernel	9	120	0.044737815856933594	Lazy kernel composition	WGD
wgd_kernel	9	140	0.05351567268371582	Lazy kernel composition	WGD
wgd_kernel	9	160	0.06389403343200684	Lazy kernel composition	WGD
wgd_kernel	9	180	0.07162928581237793	Lazy kernel composition	WGD
wgd_kernel	9	200	0.08356666564941406	Lazy kernel composition	WGD
wgd_kernel	10	20	0.002267122268676758	Lazy kernel composition	WGD
wgd_kernel	10	40	0.008182287216186523	Lazy kernel composition	WGD
wgd_kernel	10	60	0.017574071884155273	Lazy kernel composition	WGD
wgd_kernel	10	80	0.026681900024414062	Lazy kernel composition	WGD
wgd_kernel	10	100	0.03254818916320801	Lazy kernel composition	WGD
wgd_kernel	10	120	0.042206525802612305	Lazy kernel composition	WGD
wgd_kernel	10	140	0.04867672920227051	Lazy kernel composition	WGD
wgd_kernel	10	160	0.061103105545043945	Lazy kernel composition	WGD
wgd_kernel	10	180	0.08872318267822266	Lazy kernel composition	WGD
wgd_kernel	10	200	0.09045600891113281	Lazy kernel composition	WGD
wgd_kernel	11	20	0.001913309097290039	Lazy kernel composition	WGD
wgd_kernel	11	40	0.008241415023803711	Lazy kernel composition	WGD
wgd_kernel	11	60	0.018028736114501953	Lazy kernel composition	WGD
wgd_kernel	11	80	0.0255587100982666	Lazy kernel composition	WGD
wgd_kernel	11	100	0.035216569900512695	Lazy kernel composition	WGD
wgd_kernel	11	120	0.04199099540710449	Lazy kernel composition	WGD
wgd_kernel	11	140	0.05187559127807617	Lazy kernel composition	WGD
wgd_kernel	11	160	0.058615684509277344	Lazy kernel composition	WGD
wgd_kernel	11	180	0.06578230857849121	Lazy kernel composition	WGD
wgd_kernel	11	200	0.07484865188598633	Lazy kernel composition	WGD
wgd_kernel	12	20	0.0017979145050048828	Lazy kernel composition	WGD
wgd_kernel	12	40	0.008921384811401367	Lazy kernel composition	WGD
wgd_kernel	12	60	0.03681015968322754	Lazy kernel composition	WGD
wgd_kernel	12	80	0.03569960594177246	Lazy kernel composition	WGD
wgd_kernel	12	100	0.05700802803039551	Lazy kernel composition	WGD
wgd_kernel	12	120	0.07082271575927734	Lazy kernel composition	WGD
wgd_kernel	12	140	0.07689571380615234	Lazy kernel composition	WGD
wgd_kernel	12	160	0.07012081146240234	Lazy kernel composition	WGD
wgd_kernel	12	180	0.07517266273498535	Lazy kernel composition	WGD
wgd_kernel	12	200	0.07797050476074219	Lazy kernel composition	WGD
wgd_kernel	13	20	0.0018868446350097656	Lazy kernel composition	WGD
wgd_kernel	13	40	0.008069276809692383	Lazy kernel composition	WGD
wgd_kernel	13	60	0.016966581344604492	Lazy kernel composition	WGD
wgd_kernel	13	80	0.025060415267944336	Lazy kernel composition	WGD
wgd_kernel	13	100	0.05164957046508789	Lazy kernel composition	WGD
wgd_kernel	13	120	0.0464015007019043	Lazy kernel composition	WGD
wgd_kernel	13	140	0.05214095115661621	Lazy kernel composition	WGD
wgd_kernel	13	160	0.06209754943847656	Lazy kernel composition	WGD
wgd_kernel	13	180	0.06865096092224121	Lazy kernel composition	WGD
wgd_kernel	13	200	0.07583475112915039	Lazy kernel composition	WGD
wgd_kernel	14	20	0.001943349838256836	Lazy kernel composition	WGD
wgd_kernel	14	40	0.007750034332275391	Lazy kernel composition	WGD
wgd_kernel	14	60	0.015940427780151367	Lazy kernel composition	WGD
wgd_kernel	14	80	0.023847341537475586	Lazy kernel composition	WGD
wgd_kernel	14	100	0.03222990036010742	Lazy kernel composition	WGD
wgd_kernel	14	120	0.04450082778930664	Lazy kernel composition	WGD
wgd_kernel	14	140	0.04803299903869629	Lazy kernel composition	WGD
wgd_kernel	14	160	0.05570697784423828	Lazy kernel composition	WGD
wgd_kernel	14	180	0.0896759033203125	Lazy kernel composition	WGD
wgd_kernel	14	200	0.1056523323059082	Lazy kernel composition	WGD
wgd_kernel	15	20	0.0029706954956054688	Lazy kernel composition	WGD
wgd_kernel	15	40	0.0082855224609375	Lazy kernel composition	WGD
wgd_kernel	15	60	0.01774764060974121	Lazy kernel composition	WGD
wgd_kernel	15	80	0.02942037582397461	Lazy kernel composition	WGD
wgd_kernel	15	100	0.03603172302246094	Lazy kernel composition	WGD
wgd_kernel	15	120	0.04380512237548828	Lazy kernel composition	WGD
wgd_kernel	15	140	0.050241947174072266	Lazy kernel composition	WGD
wgd_kernel	15	160	0.06242656707763672	Lazy kernel composition	WGD
wgd_kernel	15	180	0.06786847114562988	Lazy kernel composition	WGD
wgd_kernel	15	200	0.08886480331420898	Lazy kernel composition	WGD
wgd_kernel	16	20	0.0017511844635009766	Lazy kernel composition	WGD
wgd_kernel	16	40	0.008179187774658203	Lazy kernel composition	WGD
wgd_kernel	16	60	0.016401290893554688	Lazy kernel composition	WGD
wgd_kernel	16	80	0.023797035217285156	Lazy kernel composition	WGD
wgd_kernel	16	100	0.03265547752380371	Lazy kernel composition	WGD
wgd_kernel	16	120	0.041054487228393555	Lazy kernel composition	WGD
wgd_kernel	16	140	0.048412322998046875	Lazy kernel composition	WGD
wgd_kernel	16	160	0.05746173858642578	Lazy kernel composition	WGD
wgd_kernel	16	180	0.06688356399536133	Lazy kernel composition	WGD
wgd_kernel	16	200	0.07027959823608398	Lazy kernel composition	WGD
wgd_kernel	17	20	0.0025510787963867188	Lazy kernel composition	WGD
wgd_kernel	17	40	0.011967897415161133	Lazy kernel composition	WGD
wgd_kernel	17	60	0.01726388931274414	Lazy kernel composition	WGD
wgd_kernel	17	80	0.02589559555053711	Lazy kernel composition	WGD
wgd_kernel	17	100	0.03103947639465332	Lazy kernel composition	WGD
wgd_kernel	17	120	0.03777122497558594	Lazy kernel composition	WGD
wgd_kernel	17	140	0.045233964920043945	Lazy kernel composition	WGD
wgd_kernel	17	160	0.05685091018676758	Lazy kernel composition	WGD
wgd_kernel	17	180	0.08164668083190918	Lazy kernel composition	WGD
wgd_kernel	17	200	0.1166985034942627	Lazy kernel composition	WGD
wgd_kernel	18	20	0.002079010009765625	Lazy kernel composition	WGD
wgd_kernel	18	40	0.009469985961914062	Lazy kernel composition	WGD
wgd_kernel	18	60	0.01735520362854004	Lazy kernel composition	WGD
wgd_kernel	18	80	0.026939868927001953	Lazy kernel composition	WGD
wgd_kernel	18	100	0.038121700286865234	Lazy kernel composition	WGD
wgd_kernel	18	120	0.04891562461853027	Lazy kernel composition	WGD
wgd_kernel	18	140	0.05299234390258789	Lazy kernel composition	WGD
wgd_kernel	18	160	0.06256604194641113	Lazy kernel composition	WGD
wgd_kernel	18	180	0.06938290596008301	Lazy kernel composition	WGD
wgd_kernel	18	200	0.07893657684326172	Lazy kernel composition	WGD
wgd_kernel	19	20	0.0018346309661865234	Lazy kernel composition	WGD
wgd_kernel	19	40	0.008414983749389648	Lazy kernel composition	WGD
wgd_kernel	19	60	0.0166628360748291	Lazy kernel composition	WGD
wgd_kernel	19	80	0.02479720115661621	Lazy kernel composition	WGD
wgd_kernel	19	100	0.03371572494506836	Lazy kernel composition	WGD
wgd_kernel	19	120	0.042855024337768555	Lazy kernel composition	WGD
wgd_kernel	19	140	0.0514216423034668	Lazy kernel composition	WGD
wgd_kernel	19	160	0.0607142448425293	Lazy kernel composition	WGD
wgd_kernel	19	180	0.0684654712677002	Lazy kernel composition	WGD
wgd_kernel	19	200	0.07576251029968262	Lazy kernel composition	WGD
wgd_kernel	20	20	0.001786947250366211	Lazy kernel composition	WGD
wgd_kernel	20	40	0.008186101913452148	Lazy kernel composition	WGD
wgd_kernel	20	60	0.017551183700561523	Lazy kernel composition	WGD
wgd_kernel	20	80	0.02467632293701172	Lazy kernel composition	WGD
wgd_kernel	20	100	0.03399205207824707	Lazy kernel composition	WGD
wgd_kernel	20	120	0.04369044303894043	Lazy kernel composition	WGD
wgd_kernel	20	140	0.048398733139038086	Lazy kernel composition	WGD
wgd_kernel	20	160	0.05561470985412598	Lazy kernel composition	WGD
wgd_kernel	20	180	0.06500816345214844	Lazy kernel composition	WGD
wgd_kernel	20	200	0.07162809371948242	Lazy kernel composition	WGD
wgd_kernel	21	20	0.0017633438110351562	Lazy kernel composition	WGD
wgd_kernel	21	40	0.007568359375	Lazy kernel composition	WGD
wgd_kernel	21	60	0.015427350997924805	Lazy kernel composition	WGD
wgd_kernel	21	80	0.0234677791595459	Lazy kernel composition	WGD
wgd_kernel	21	100	0.03126168251037598	Lazy kernel composition	WGD
wgd_kernel	21	120	0.043790340423583984	Lazy kernel composition	WGD
wgd_kernel	21	140	0.04806327819824219	Lazy kernel composition	WGD
wgd_kernel	21	160	0.05502820014953613	Lazy kernel composition	WGD
wgd_kernel	21	180	0.06310200691223145	Lazy kernel composition	WGD
wgd_kernel	21	200	0.07869434356689453	Lazy kernel composition	WGD
wgd_kernel	22	20	0.0016922950744628906	Lazy kernel composition	WGD
wgd_kernel	22	40	0.0072782039642333984	Lazy kernel composition	WGD
wgd_kernel	22	60	0.014883041381835938	Lazy kernel composition	WGD
wgd_kernel	22	80	0.023144960403442383	Lazy kernel composition	WGD
wgd_kernel	22	100	0.03219175338745117	Lazy kernel composition	WGD
wgd_kernel	22	120	0.037821292877197266	Lazy kernel composition	WGD
wgd_kernel	22	140	0.047953128814697266	Lazy kernel composition	WGD
wgd_kernel	22	160	0.07906913757324219	Lazy kernel composition	WGD
wgd_kernel	22	180	0.12967419624328613	Lazy kernel composition	WGD
wgd_kernel	22	200	0.12529826164245605	Lazy kernel composition	WGD
wgd_kernel	23	20	0.003148794174194336	Lazy kernel composition	WGD
wgd_kernel	23	40	0.013082027435302734	Lazy kernel composition	WGD
wgd_kernel	23	60	0.024811744689941406	Lazy kernel composition	WGD
wgd_kernel	23	80	0.03540539741516113	Lazy kernel composition	WGD
wgd_kernel	23	100	0.04272150993347168	Lazy kernel composition	WGD
wgd_kernel	23	120	0.047499656677246094	Lazy kernel composition	WGD
wgd_kernel	23	140	0.051009416580200195	Lazy kernel composition	WGD
wgd_kernel	23	160	0.06898760795593262	Lazy kernel composition	WGD
wgd_kernel	23	180	0.06918573379516602	Lazy kernel composition	WGD
wgd_kernel	23	200	0.07768774032592773	Lazy kernel composition	WGD
wgd_kernel	24	20	0.0017397403717041016	Lazy kernel composition	WGD
wgd_kernel	24	40	0.0076847076416015625	Lazy kernel composition	WGD
wgd_kernel	24	60	0.014927864074707031	Lazy kernel composition	WGD
wgd_kernel	24	80	0.022431135177612305	Lazy kernel composition	WGD
wgd_kernel	24	100	0.03055596351623535	Lazy kernel composition	WGD
wgd_kernel	24	120	0.03856539726257324	Lazy kernel composition	WGD
wgd_kernel	24	140	0.04509925842285156	Lazy kernel composition	WGD
wgd_kernel	24	160	0.05399131774902344	Lazy kernel composition	WGD
wgd_kernel	24	180	0.061867713928222656	Lazy kernel composition	WGD
wgd_kernel	24	200	0.06797122955322266	Lazy kernel composition	WGD
wgd_kernel	25	20	0.001627206802368164	Lazy kernel composition	WGD
wgd_kernel	25	40	0.006838560104370117	Lazy kernel composition	WGD
wgd_kernel	25	60	0.01510310173034668	Lazy kernel composition	WGD
wgd_kernel	25	80	0.021020889282226562	Lazy kernel composition	WGD
wgd_kernel	25	100	0.02826213836669922	Lazy kernel composition	WGD
wgd_kernel	25	120	0.0366518497467041	Lazy kernel composition	WGD
wgd_kernel	25	140	0.043253183364868164	Lazy kernel composition	WGD
wgd_kernel	25	160	0.055509090423583984	Lazy kernel composition	WGD
wgd_kernel	25	180	0.06652998924255371	Lazy kernel composition	WGD
wgd_kernel	25	200	0.07009339332580566	Lazy kernel composition	WGD
wgd_kernel	26	20	0.0016317367553710938	Lazy kernel composition	WGD
wgd_kernel	26	40	0.007138490676879883	Lazy kernel composition	WGD
wgd_kernel	26	60	0.014606475830078125	Lazy kernel composition	WGD
wgd_kernel	26	80	0.022423744201660156	Lazy kernel composition	WGD
wgd_kernel	26	100	0.030076980590820312	Lazy kernel composition	WGD
wgd_kernel	26	120	0.03714275360107422	Lazy kernel composition	WGD
wgd_kernel	26	140	0.04659724235534668	Lazy kernel composition	WGD
wgd_kernel	26	160	0.05435609817504883	Lazy kernel composition	WGD
wgd_kernel	26	180	0.06047964096069336	Lazy kernel composition	WGD
wgd_kernel	26	200	0.07380533218383789	Lazy kernel composition	WGD
wgd_kernel	27	20	0.0018010139465332031	Lazy kernel composition	WGD
wgd_kernel	27	40	0.0075418949127197266	Lazy kernel composition	WGD
wgd_kernel	27	60	0.014766693115234375	Lazy kernel composition	WGD
wgd_kernel	27	80	0.021908044815063477	Lazy kernel composition	WGD
wgd_kernel	27	100	0.03016829490661621	Lazy kernel composition	WGD
wgd_kernel	27	120	0.0385591983795166	Lazy kernel composition	WGD
wgd_kernel	27	140	0.04430985450744629	Lazy kernel composition	WGD
wgd_kernel	27	160	0.052361249923706055	Lazy kernel composition	WGD
wgd_kernel	27	180	0.059052228927612305	Lazy kernel composition	WGD
wgd_kernel	27	200	0.06918454170227051	Lazy kernel composition	WGD
wgd_kernel	28	20	0.0015995502471923828	Lazy kernel composition	WGD
wgd_kernel	28	40	0.007024526596069336	Lazy kernel composition	WGD
wgd_kernel	28	60	0.013825416564941406	Lazy kernel composition	WGD
wgd_kernel	28	80	0.021731853485107422	Lazy kernel composition	WGD
wgd_kernel	28	100	0.02927851676940918	Lazy kernel composition	WGD
wgd_kernel	28	120	0.0366668701171875	Lazy kernel composition	WGD
wgd_kernel	28	140	0.04940080642700195	Lazy kernel composition	WGD
wgd_kernel	28	160	0.06015205383300781	Lazy kernel composition	WGD
wgd_kernel	28	180	0.07445764541625977	Lazy kernel composition	WGD
wgd_kernel	28	200	0.08535242080688477	Lazy kernel composition	WGD
wgd_kernel	29	20	0.001867055892944336	Lazy kernel composition	WGD
wgd_kernel	29	40	0.008878469467163086	Lazy kernel composition	WGD
wgd_kernel	29	60	0.016345739364624023	Lazy kernel composition	WGD
wgd_kernel	29	80	0.02490234375	Lazy kernel composition	WGD
wgd_kernel	29	100	0.033731937408447266	Lazy kernel composition	WGD
wgd_kernel	29	120	0.043488502502441406	Lazy kernel composition	WGD
wgd_kernel	29	140	0.0548710823059082	Lazy kernel composition	WGD
wgd_kernel	29	160	0.05995535850524902	Lazy kernel composition	WGD
wgd_kernel	29	180	0.06594371795654297	Lazy kernel composition	WGD
wgd_kernel	29	200	0.07707500457763672	Lazy kernel composition	WGD
wgd_kernel	30	20	0.0018563270568847656	Lazy kernel composition	WGD
wgd_kernel	30	40	0.007942438125610352	Lazy kernel composition	WGD
wgd_kernel	30	60	0.01608586311340332	Lazy kernel composition	WGD
wgd_kernel	30	80	0.024355173110961914	Lazy kernel composition	WGD
wgd_kernel	30	100	0.03444933891296387	Lazy kernel composition	WGD
wgd_kernel	30	120	0.042052507400512695	Lazy kernel composition	WGD
wgd_kernel	30	140	0.05146598815917969	Lazy kernel composition	WGD
wgd_kernel	30	160	0.062211036682128906	Lazy kernel composition	WGD
wgd_kernel	30	180	0.06563782691955566	Lazy kernel composition	WGD
wgd_kernel	30	200	0.07271599769592285	Lazy kernel composition	WGD
wgd_kernel	31	20	0.0017573833465576172	Lazy kernel composition	WGD
wgd_kernel	31	40	0.0076830387115478516	Lazy kernel composition	WGD
wgd_kernel	31	60	0.01572704315185547	Lazy kernel composition	WGD
wgd_kernel	31	80	0.025180578231811523	Lazy kernel composition	WGD
wgd_kernel	31	100	0.03331756591796875	Lazy kernel composition	WGD
wgd_kernel	31	120	0.041138410568237305	Lazy kernel composition	WGD
wgd_kernel	31	140	0.049353837966918945	Lazy kernel composition	WGD
wgd_kernel	31	160	0.05969977378845215	Lazy kernel composition	WGD
wgd_kernel	31	180	0.06764745712280273	Lazy kernel composition	WGD
wgd_kernel	31	200	0.07710480690002441	Lazy kernel composition	WGD
wgd_kernel	32	20	0.0017704963684082031	Lazy kernel composition	WGD
wgd_kernel	32	40	0.007730960845947266	Lazy kernel composition	WGD
wgd_kernel	32	60	0.016215801239013672	Lazy kernel composition	WGD
wgd_kernel	32	80	0.024712085723876953	Lazy kernel composition	WGD
wgd_kernel	32	100	0.03194570541381836	Lazy kernel composition	WGD
wgd_kernel	32	120	0.040686607360839844	Lazy kernel composition	WGD
wgd_kernel	32	140	0.04708409309387207	Lazy kernel composition	WGD
wgd_kernel	32	160	0.056619882583618164	Lazy kernel composition	WGD
wgd_kernel	32	180	0.09251022338867188	Lazy kernel composition	WGD
wgd_kernel	32	200	0.0943148136138916	Lazy kernel composition	WGD
wgd_kernel	33	20	0.002327442169189453	Lazy kernel composition	WGD
wgd_kernel	33	40	0.009694337844848633	Lazy kernel composition	WGD
wgd_kernel	33	60	0.019701004028320312	Lazy kernel composition	WGD
wgd_kernel	33	80	0.034010887145996094	Lazy kernel composition	WGD
wgd_kernel	33	100	0.04677748680114746	Lazy kernel composition	WGD
wgd_kernel	33	120	0.05481433868408203	Lazy kernel composition	WGD
wgd_kernel	33	140	0.06611251831054688	Lazy kernel composition	WGD
wgd_kernel	33	160	0.08066248893737793	Lazy kernel composition	WGD
wgd_kernel	33	180	0.08739805221557617	Lazy kernel composition	WGD
wgd_kernel	33	200	0.09016251564025879	Lazy kernel composition	WGD
wgd_kernel	34	20	0.0018849372863769531	Lazy kernel composition	WGD
wgd_kernel	34	40	0.009213924407958984	Lazy kernel composition	WGD
wgd_kernel	34	60	0.018314123153686523	Lazy kernel composition	WGD
wgd_kernel	34	80	0.02955317497253418	Lazy kernel composition	WGD
wgd_kernel	34	100	0.03863048553466797	Lazy kernel composition	WGD
wgd_kernel	34	120	0.046889305114746094	Lazy kernel composition	WGD
wgd_kernel	34	140	0.05405473709106445	Lazy kernel composition	WGD
wgd_kernel	34	160	0.07584929466247559	Lazy kernel composition	WGD
wgd_kernel	34	180	0.0763404369354248	Lazy kernel composition	WGD
wgd_kernel	34	200	0.08359742164611816	Lazy kernel composition	WGD
wgd_kernel	35	20	0.0018935203552246094	Lazy kernel composition	WGD
wgd_kernel	35	40	0.00860905647277832	Lazy kernel composition	WGD
wgd_kernel	35	60	0.01764059066772461	Lazy kernel composition	WGD
wgd_kernel	35	80	0.027498483657836914	Lazy kernel composition	WGD
wgd_kernel	35	100	0.03406357765197754	Lazy kernel composition	WGD
wgd_kernel	35	120	0.041539907455444336	Lazy kernel composition	WGD
wgd_kernel	35	140	0.049878835678100586	Lazy kernel composition	WGD
wgd_kernel	35	160	0.06040501594543457	Lazy kernel composition	WGD
wgd_kernel	35	180	0.0674748420715332	Lazy kernel composition	WGD
wgd_kernel	35	200	0.08585143089294434	Lazy kernel composition	WGD
wgd_kernel	36	20	0.0017554759979248047	Lazy kernel composition	WGD
wgd_kernel	36	40	0.007663249969482422	Lazy kernel composition	WGD
wgd_kernel	36	60	0.01604318618774414	Lazy kernel composition	WGD
wgd_kernel	36	80	0.023806095123291016	Lazy kernel composition	WGD
wgd_kernel	36	100	0.04036688804626465	Lazy kernel composition	WGD
wgd_kernel	36	120	0.041268348693847656	Lazy kernel composition	WGD
wgd_kernel	36	140	0.045247554779052734	Lazy kernel composition	WGD
wgd_kernel	36	160	0.05580639839172363	Lazy kernel composition	WGD
wgd_kernel	36	180	0.06181001663208008	Lazy kernel composition	WGD
wgd_kernel	36	200	0.07380199432373047	Lazy kernel composition	WGD
wgd_kernel	37	20	0.0016179084777832031	Lazy kernel composition	WGD
wgd_kernel	37	40	0.007511615753173828	Lazy kernel composition	WGD
wgd_kernel	37	60	0.017027616500854492	Lazy kernel composition	WGD
wgd_kernel	37	80	0.0560765266418457	Lazy kernel composition	WGD
wgd_kernel	37	100	0.03037881851196289	Lazy kernel composition	WGD
wgd_kernel	37	120	0.03779292106628418	Lazy kernel composition	WGD
wgd_kernel	37	140	0.04545235633850098	Lazy kernel composition	WGD
wgd_kernel	37	160	0.06739640235900879	Lazy kernel composition	WGD
wgd_kernel	37	180	0.07143592834472656	Lazy kernel composition	WGD
wgd_kernel	37	200	0.07086610794067383	Lazy kernel composition	WGD
wgd_kernel	38	20	0.001613616943359375	Lazy kernel composition	WGD
wgd_kernel	38	40	0.007025241851806641	Lazy kernel composition	WGD
wgd_kernel	38	60	0.014299869537353516	Lazy kernel composition	WGD
wgd_kernel	38	80	0.025780200958251953	Lazy kernel composition	WGD
wgd_kernel	38	100	0.029417991638183594	Lazy kernel composition	WGD
wgd_kernel	38	120	0.0363001823425293	Lazy kernel composition	WGD
wgd_kernel	38	140	0.04312705993652344	Lazy kernel composition	WGD
wgd_kernel	38	160	0.05167889595031738	Lazy kernel composition	WGD
wgd_kernel	38	180	0.06065559387207031	Lazy kernel composition	WGD
wgd_kernel	38	200	0.06582951545715332	Lazy kernel composition	WGD
wgd_kernel	39	20	0.001600503921508789	Lazy kernel composition	WGD
wgd_kernel	39	40	0.007021903991699219	Lazy kernel composition	WGD
wgd_kernel	39	60	0.015041351318359375	Lazy kernel composition	WGD
wgd_kernel	39	80	0.02414870262145996	Lazy kernel composition	WGD
wgd_kernel	39	100	0.02917003631591797	Lazy kernel composition	WGD
wgd_kernel	39	120	0.03671765327453613	Lazy kernel composition	WGD
wgd_kernel	39	140	0.043059349060058594	Lazy kernel composition	WGD
wgd_kernel	39	160	0.057387351989746094	Lazy kernel composition	WGD
wgd_kernel	39	180	0.057674407958984375	Lazy kernel composition	WGD
wgd_kernel	39	200	0.1275646686553955	Lazy kernel composition	WGD
wgd_kernel	40	20	0.0015957355499267578	Lazy kernel composition	WGD
wgd_kernel	40	40	0.009073972702026367	Lazy kernel composition	WGD
wgd_kernel	40	60	0.01596999168395996	Lazy kernel composition	WGD
wgd_kernel	40	80	0.02457571029663086	Lazy kernel composition	WGD
wgd_kernel	40	100	0.03160595893859863	Lazy kernel composition	WGD
wgd_kernel	40	120	0.04021096229553223	Lazy kernel composition	WGD
wgd_kernel	40	140	0.04801344871520996	Lazy kernel composition	WGD
wgd_kernel	40	160	0.07071971893310547	Lazy kernel composition	WGD
wgd_kernel	40	180	0.07371377944946289	Lazy kernel composition	WGD
wgd_kernel	40	200	0.07370591163635254	Lazy kernel composition	WGD
wgd_kernel	41	20	0.0016841888427734375	Lazy kernel composition	WGD
wgd_kernel	41	40	0.007450580596923828	Lazy kernel composition	WGD
wgd_kernel	41	60	0.014912843704223633	Lazy kernel composition	WGD
wgd_kernel	41	80	0.026517868041992188	Lazy kernel composition	WGD
wgd_kernel	41	100	0.03243589401245117	Lazy kernel composition	WGD
wgd_kernel	41	120	0.0421299934387207	Lazy kernel composition	WGD
wgd_kernel	41	140	0.04757428169250488	Lazy kernel composition	WGD
wgd_kernel	41	160	0.05543041229248047	Lazy kernel composition	WGD
wgd_kernel	41	180	0.06353497505187988	Lazy kernel composition	WGD
wgd_kernel	41	200	0.07945108413696289	Lazy kernel composition	WGD
wgd_kernel	42	20	0.0017914772033691406	Lazy kernel composition	WGD
wgd_kernel	42	40	0.0108642578125	Lazy kernel composition	WGD
wgd_kernel	42	60	0.02226996421813965	Lazy kernel composition	WGD
wgd_kernel	42	80	0.030727386474609375	Lazy kernel composition	WGD
wgd_kernel	42	100	0.04032611846923828	Lazy kernel composition	WGD
wgd_kernel	42	120	0.04621601104736328	Lazy kernel composition	WGD
wgd_kernel	42	140	0.057108163833618164	Lazy kernel composition	WGD
wgd_kernel	42	160	0.06318998336791992	Lazy kernel composition	WGD
wgd_kernel	42	180	0.07963776588439941	Lazy kernel composition	WGD
wgd_kernel	42	200	0.0819239616394043	Lazy kernel composition	WGD
wgd_kernel	43	20	0.0018889904022216797	Lazy kernel composition	WGD
wgd_kernel	43	40	0.008750200271606445	Lazy kernel composition	WGD
wgd_kernel	43	60	0.017153263092041016	Lazy kernel composition	WGD
wgd_kernel	43	80	0.02559804916381836	Lazy kernel composition	WGD
wgd_kernel	43	100	0.03382396697998047	Lazy kernel composition	WGD
wgd_kernel	43	120	0.04385042190551758	Lazy kernel composition	WGD
wgd_kernel	43	140	0.0522150993347168	Lazy kernel composition	WGD
wgd_kernel	43	160	0.06659913063049316	Lazy kernel composition	WGD
wgd_kernel	43	180	0.07011842727661133	Lazy kernel composition	WGD
wgd_kernel	43	200	0.07787370681762695	Lazy kernel composition	WGD
wgd_kernel	44	20	0.0017757415771484375	Lazy kernel composition	WGD
wgd_kernel	44	40	0.007745981216430664	Lazy kernel composition	WGD
wgd_kernel	44	60	0.01599407196044922	Lazy kernel composition	WGD
wgd_kernel	44	80	0.024659156799316406	Lazy kernel composition	WGD
wgd_kernel	44	100	0.03335213661193848	Lazy kernel composition	WGD
wgd_kernel	44	120	0.0433192253112793	Lazy kernel composition	WGD
wgd_kernel	44	140	0.052185773849487305	Lazy kernel composition	WGD
wgd_kernel	44	160	0.06511855125427246	Lazy kernel composition	WGD
wgd_kernel	44	180	0.07151341438293457	Lazy kernel composition	WGD
wgd_kernel	44	200	0.08331680297851562	Lazy kernel composition	WGD
wgd_kernel	45	20	0.001878499984741211	Lazy kernel composition	WGD
wgd_kernel	45	40	0.007986068725585938	Lazy kernel composition	WGD
wgd_kernel	45	60	0.016268253326416016	Lazy kernel composition	WGD
wgd_kernel	45	80	0.024487733840942383	Lazy kernel composition	WGD
wgd_kernel	45	100	0.03281545639038086	Lazy kernel composition	WGD
wgd_kernel	45	120	0.042412757873535156	Lazy kernel composition	WGD
wgd_kernel	45	140	0.05015277862548828	Lazy kernel composition	WGD
wgd_kernel	45	160	0.05667304992675781	Lazy kernel composition	WGD
wgd_kernel	45	180	0.06642580032348633	Lazy kernel composition	WGD
wgd_kernel	45	200	0.07524585723876953	Lazy kernel composition	WGD
wgd_kernel	46	20	0.0017464160919189453	Lazy kernel composition	WGD
wgd_kernel	46	40	0.007570028305053711	Lazy kernel composition	WGD
wgd_kernel	46	60	0.015923738479614258	Lazy kernel composition	WGD
wgd_kernel	46	80	0.023909568786621094	Lazy kernel composition	WGD
wgd_kernel	46	100	0.0344846248626709	Lazy kernel composition	WGD
